66.249.67.142;[27/Sep/2014:07:51:42 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/er.html HTTP/1.1";15838
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/flyshop1.gif HTTP/1.1";4920
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/flyshop2.gif HTTP/1.1";7773
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img1.gif HTTP/1.1";199
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img2.gif HTTP/1.1";506
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img3.gif HTTP/1.1";197
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img5.gif HTTP/1.1";84
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img4.gif HTTP/1.1";518
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img6.gif HTTP/1.1";87
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ergifs/img7.gif HTTP/1.1";88
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/cart1.gif HTTP/1.1";5461
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/oneone.gif HTTP/1.1";1547
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/onem.gif HTTP/1.1";1672
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/mone.gif HTTP/1.1";1810
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/mm.gif HTTP/1.1";1824
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/ernote.gif HTTP/1.1";1472
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /courses/comp419.taw.s97/flyer.gif HTTP/1.1";5954
204.152.134.2;[27/Sep/2014:08:47:55 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[27/Sep/2014:09:35:38 -0400];"GET /~bui/ HTTP/1.1";8248
119.188.91.74;[27/Sep/2014:09:37:39 -0400];"GET /math/math-faq.html HTTP/1.1";24688
66.249.67.142;[27/Sep/2014:10:21:08 -0400];"GET /~null/personal/images/p7260125.jpg HTTP/1.1";59343
66.249.67.142;[27/Sep/2014:10:56:48 -0400];"GET / HTTP/1.1";13520
70.174.167.100;[27/Sep/2014:11:01:40 -0400];"GET /cmpsc487/IEEEStds_List.htm HTTP/1.1";57550
70.174.167.100;[27/Sep/2014:11:01:41 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[27/Sep/2014:11:38:15 -0400];"GET /courses/comp419.taw.s97/rdesign3.html HTTP/1.1";21372
172.15.20.174;[27/Sep/2014:13:14:48 -0400];"GET /comp413/Iteration_Plan_Template.doc HTTP/1.1";68096
202.152.204.224;[27/Sep/2014:14:29:03 -0400];"GET /cmpsc487/IEEEStds_List.htm HTTP/1.1";57550
202.152.204.224;[27/Sep/2014:14:29:04 -0400];"GET /favicon.ico HTTP/1.1";1150
202.152.204.224;[27/Sep/2014:14:29:04 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[27/Sep/2014:15:50:08 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
75.255.106.137;[27/Sep/2014:16:06:26 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
75.255.106.137;[27/Sep/2014:16:06:27 -0400];"GET /cs/cs-style.css HTTP/1.1";795
75.255.106.137;[27/Sep/2014:16:06:27 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[27/Sep/2014:16:06:58 -0400];"GET /math/math-macourses.html HTTP/1.1";306
157.55.39.12;[27/Sep/2014:16:24:13 -0400];"GET /ms/ HTTP/1.1";7296
157.55.39.12;[27/Sep/2014:16:24:13 -0400];"GET /misc/ug-math-todo.html HTTP/1.1";5888
157.55.39.12;[27/Sep/2014:16:24:13 -0400];"GET /LOCAL/HyperSpec/Body/fun_minuspcm_plusp.html HTTP/1.1";4207
66.249.67.142;[27/Sep/2014:16:51:31 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[27/Sep/2014:16:56:42 -0400];"GET /math/math-entrance.html HTTP/1.1";10129
66.249.67.142;[27/Sep/2014:17:02:38 -0400];"GET /~null/personal/images/p7280142.jpg HTTP/1.1";58578
66.249.67.142;[27/Sep/2014:17:07:59 -0400];"GET /~null/personal/images/denali2.jpg HTTP/1.1";88476
221.204.196.125;[27/Sep/2014:18:02:31 -0400];"GET /benchmarks/graphcoloring.html HTTP/1.1";42896
208.115.113.82;[27/Sep/2014:18:24:38 -0400];"GET /robots.txt HTTP/1.1";292
66.249.67.142;[27/Sep/2014:18:31:31 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[27/Sep/2014:18:47:05 -0400];"GET / HTTP/1.1";13520
208.115.113.82;[27/Sep/2014:18:59:12 -0400];"GET /benchmarks/clique.html HTTP/1.1";17943
177.12.53.58;[27/Sep/2014:19:44:02 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:02 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:03 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:03 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:03 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:03 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:04 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:04 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:04 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:05 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:05 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:05 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:05 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:06 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:06 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:07 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:08 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:08 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:08 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:09 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
177.12.53.58;[27/Sep/2014:19:44:09 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[27/Sep/2014:19:46:15 -0400];"GET /comp413/cimm.pdf HTTP/1.1";27774
177.12.53.58;[27/Sep/2014:19:44:01 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
66.249.67.142;[27/Sep/2014:20:44:34 -0400];"GET / HTTP/1.1";13520
71.207.56.103;[27/Sep/2014:21:03:53 -0400];"GET /comp519/ HTTP/1.1";5424
71.207.56.103;[27/Sep/2014:21:03:53 -0400];"GET /favicon.ico HTTP/1.1";1150
71.207.56.103;[27/Sep/2014:21:03:57 -0400];"GET /comp519/hw4.html HTTP/1.1";5538
202.46.56.43;[27/Sep/2014:21:15:43 -0400];"GET / HTTP/1.1";13520
123.125.71.42;[27/Sep/2014:22:02:14 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[27/Sep/2014:22:12:54 -0400];"GET /~null/personal/images/linus-perl.jpg HTTP/1.1";113342
66.249.67.142;[27/Sep/2014:22:13:37 -0400];"GET /~null/personal/images/p7240092.jpg HTTP/1.1";63719
66.249.67.142;[27/Sep/2014:22:14:05 -0400];"GET /math/math-general-prereq.png HTTP/1.1";117137
208.115.113.82;[27/Sep/2014:22:23:25 -0400];"GET /robots.txt HTTP/1.1";292
208.115.113.82;[27/Sep/2014:23:02:09 -0400];"GET /%7Enull/personal/ourfarm.html HTTP/1.1";1475
188.116.4.204;[27/Sep/2014:23:05:19 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
66.249.67.142;[27/Sep/2014:23:39:19 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.249.67.142;[27/Sep/2014:23:39:23 -0400];"GET /txn131/clique.html HTTP/1.1";17943
66.249.67.142;[27/Sep/2014:23:41:32 -0400];"GET /courses/comp430.taw.s97/prog9/node1.html HTTP/1.1";1803
66.249.67.142;[27/Sep/2014:23:42:09 -0400];"GET /txn131/file_instances/clique/DIMACS_cliques/hamming6-4.clq.b HTTP/1.1";547
66.249.67.142;[28/Sep/2014:00:11:31 -0400];"GET /LOCAL/GNAT/ HTTP/1.1";1127
180.76.6.144;[28/Sep/2014:00:38:16 -0400];"GET /LOCAL/HyperSpec/Issues/iss138.html HTTP/1.1";4177
202.46.55.110;[28/Sep/2014:00:45:14 -0400];"GET /txn131/file_instances/vertex_cover/benchmarks/frb59-26-mis/frb59-26-1.mis HTTP/1.1";359
66.249.67.142;[28/Sep/2014:00:46:32 -0400];"GET /contest/sample1.cxx HTTP/1.1";138
66.249.67.142;[28/Sep/2014:00:55:09 -0400];"GET /courses/comp419.taw.s97/mm.gif HTTP/1.1";1824
202.46.56.43;[28/Sep/2014:01:16:17 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[28/Sep/2014:01:42:25 -0400];"GET /~ding/publications/CAINE_188.pdf HTTP/1.1";41529
66.249.67.142;[28/Sep/2014:01:48:46 -0400];"GET /~null/personal/images/p7260121.jpg HTTP/1.1";138018
66.249.67.142;[28/Sep/2014:01:59:55 -0400];"GET /mspapers/advisors.html HTTP/1.1";10364
66.249.67.142;[28/Sep/2014:02:06:31 -0400];"GET /comp430/examples/swap.c HTTP/1.1";811
66.249.67.142;[28/Sep/2014:02:36:31 -0400];"GET /~null/ HTTP/1.1";9353
66.249.67.142;[28/Sep/2014:02:42:58 -0400];"GET /courses/comp419.taw.s97/oneone.gif HTTP/1.1";1547
130.68.135.203;[28/Sep/2014:03:01:12 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
130.68.135.203;[28/Sep/2014:03:01:12 -0400];"GET /cs/cs-style.css HTTP/1.1";795
123.125.71.43;[28/Sep/2014:03:21:54 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[28/Sep/2014:03:36:29 -0400];"GET /Faculty/fjs2/ HTTP/1.1";1013
66.249.67.142;[28/Sep/2014:03:46:29 -0400];"GET /courses/comp419.taw.s97/er.html HTTP/1.1";15838
66.249.67.142;[28/Sep/2014:04:30:09 -0400];"GET /courses/comp419.taw.s97/mone.gif HTTP/1.1";1810
173.208.193.82;[28/Sep/2014:05:12:02 -0400];"GET /cs/csfaq.html HTTP/1.0";24175
66.249.67.142;[28/Sep/2014:06:11:31 -0400];"GET /comp402/announcements.html HTTP/1.1";427
117.253.180.116;[28/Sep/2014:06:16:10 -0400];"GET /courses/comp419.taw.s97/intro.html HTTP/1.1";14668
117.253.180.116;[28/Sep/2014:06:16:11 -0400];"GET /courses/comp419.taw.s97/level.gif HTTP/1.1";2158
117.253.180.116;[28/Sep/2014:06:16:11 -0400];"GET /favicon.ico HTTP/1.1";1150
117.253.180.116;[28/Sep/2014:06:16:11 -0400];"GET /favicon.ico HTTP/1.1";1150
